ts_code  ,trade_date,open ,high ,low  ,close,pre_close,change,pct_chg,vol       ,amount      ,K   ,r_1y   ,expiry_t             ,sigma_1y           ,d1                   ,d2                   ,call              ,put                ,close_day_before,return                 ,K   ,r_1y   ,expiry_t             ,sigma_1y          ,d1                   ,d2                   ,call              ,put
000651.SZ,2020-10-16,58.0 ,58.78,57.46,57.7 ,57.94    ,-0.24 ,-0.4142,473935.23 ,2755673.672 ,60.0,0.03086,0.21095890410958903  ,0.35946161665591414,-0.08962416069690868 ,-0.25472582590066156 ,3.088616791830052 ,4.759274008187955  ,57.6            ,0.0059027777777777134  ,60.0,0.03086,0.21095890410958903  ,0.3600671599184246,-0.0891955414447468  ,-0.25457533426035284 ,3.095019987331746 ,4.765677203689648
000651.SZ,2020-10-19,58.15,58.34,57.2 ,57.25,57.7     ,-0.45 ,-0.7799,365088.36 ,2107759.841 ,60.0,0.03086,0.20273972602739726  ,0.35946161665591414,-0.12191629037359636 ,-0.2837697365543791  ,2.8982514111736926,4.8240304209653395 ,57.94           ,-0.004142216085605711  ,60.0,0.03086,0.20273972602739726  ,0.3600671599184246,-0.1214388311003619  ,-0.28356493299543384 ,2.9044813750142886,4.830260384805936
000651.SZ,2020-10-20,57.52,57.86,57.2 ,57.65,57.25    ,0.4   ,0.6987 ,282633.03 ,1628567.959 ,60.0,0.03086,0.2                  ,0.35946161665591414,-0.1730799054598865  ,-0.3338360274888054  ,2.672820527602859 ,5.053640987610187  ,57.7            ,-0.007798960138648229  ,60.0,0.03086,0.2                  ,0.3600671599184246,-0.17251824871227736 ,-0.33354517792085436 ,2.678913957539063 ,5.059734417546391
000651.SZ,2020-10-21,58.0 ,58.5 ,57.32,58.0 ,57.65    ,0.35  ,0.6071 ,404810.52 ,2348785.508 ,60.0,0.03086,0.19726027397260273  ,0.35946161665591414,-0.13230463856012775 ,-0.2919558944241447  ,2.8216176622715423,4.8074799987568255 ,57.25           ,0.006986899563318752   ,60.0,0.03086,0.19726027397260273  ,0.3600671599184246,-0.1318134153281625  ,-0.2917336171320525  ,2.827749454252782 ,4.813611790738065
000651.SZ,2020-10-22,57.95,58.7 ,57.26,58.6 ,58.0     ,0.6   ,1.0345 ,512063.21 ,2980635.433 ,60.0,0.03086,0.19452054794520549  ,0.35946161665591414,-0.09670440352225608 ,-0.25524309352611274 ,2.953187832140131 ,4.594092471401687  ,57.65           ,0.006071118820468368   ,60.0,0.03086,0.19452054794520549  ,0.3600671599184246,-0.09627492365143075 ,-0.2550806853845924  ,2.9593388116717527,4.600243450933309
000651.SZ,2020-10-23,58.78,58.8 ,58.08,58.32,58.6     ,-0.28 ,-0.4778,373800.71 ,2186303.407 ,60.0,0.03086,0.1917808219178082   ,0.35946161665591414,-0.033676239058182234,-0.19109450025211136 ,3.2095166335692724,4.255464001941455  ,58.0            ,0.01034482758620692    ,60.0,0.03086,0.1917808219178082   ,0.3600671599184246,-0.03335464272756546 ,-0.19103808819443283 ,3.2157126352473497,4.261660003619532
000651.SZ,2020-10-26,58.3 ,58.8 ,57.62,58.19,58.32    ,-0.13 ,-0.2229,335539.83 ,1949519.844 ,60.0,0.03086,0.18356164383561643  ,0.35946161665591414,-0.07061654802946404 ,-0.2246246229634217  ,2.9895813580655535,4.330659472136293  ,58.6            ,-0.00477815699658705   ,60.0,0.03086,0.18356164383561643  ,0.3600671599184246,-0.07023856721613637 ,-0.2245060816780638  ,2.9956026081719713,4.336680722242711
000651.SZ,2020-10-27,58.2 ,58.5 ,57.2 ,57.23,58.19    ,-0.96 ,-1.6498,329553.04 ,1902179.969 ,60.0,0.03086,0.18082191780821918  ,0.35946161665591414,-0.08745993390629252 ,-0.2403143740578454  ,2.8998893149915865,4.376011863870918  ,58.32           ,-0.0022290809327846803 ,60.0,0.03086,0.18082191780821918  ,0.3600671599184246,-0.08705556847443122 ,-0.2401675047593395  ,2.905844233110802 ,4.381966781990133
000651.SZ,2020-10-28,57.23,57.8 ,57.05,57.26,57.23    ,0.03  ,0.0524 ,316767.47 ,1816400.514 ,60.0,0.03086,0.1780821917808219   ,0.35946161665591414,-0.19951920111911547 ,-0.3512112332210878  ,2.4461033158275534,4.887270726030092  ,58.19           ,-0.016497680013748083  ,60.0,0.03086,0.1780821917808219   ,0.3600671599184246,-0.1989283364435143  ,-0.35087590650492273 ,2.451822981466492 ,4.892990391669031
000651.SZ,2020-10-29,56.6 ,58.28,56.34,57.63,57.26    ,0.37  ,0.6462 ,472398.97 ,2709156.826 ,60.0,0.03086,0.17534246575342466  ,0.35946161665591414,-0.19932787883530373 ,-0.34984852636383035 ,2.430676250079493 ,4.846888948155929  ,57.23           ,0.0005242005940940265  ,60.0,0.03086,0.17534246575342466  ,0.3600671599184246,-0.1987393075524527  ,-0.34951351974478834 ,2.436354937899033 ,4.852567635975468
000651.SZ,2020-10-30,58.0 ,59.56,57.99,58.43,57.63    ,0.8   ,1.3882 ,792678.09 ,4669259.002 ,60.0,0.03086,0.1726027397260274   ,0.35946161665591414,-0.15952548009922496 ,-0.30886555530205884 ,2.560836764729263 ,4.612095177266351  ,57.26           ,0.006461753405518766   ,60.0,0.03086,0.1726027397260274   ,0.3600671599184246,-0.15900583363627094 ,-0.308597484729747   ,2.5665478631966607,4.617806275733749
000651.SZ,2020-11-02,58.1 ,60.65,58.1 ,60.19,58.43    ,1.76  ,3.0122 ,825205.7  ,4959806.489 ,60.0,0.03086,0.1643835616438356   ,0.35946161665591414,-0.07425509321522115 ,-0.2199960834998062  ,2.83483078210368  ,4.1012288979039795 ,57.63           ,0.013881658858233508   ,60.0,0.03086,0.1643835616438356   ,0.3600671599184246,-0.07388490816273675 ,-0.21987141137735156 ,2.840538059378048 ,4.1069361751783475
000651.SZ,2020-11-03,60.24,60.35,59.27,60.03,60.19    ,-0.16 ,-0.2658,493742.57 ,2957996.062 ,60.0,0.03086,0.16164383561643836  ,0.35946161665591414,0.12865367551051074  ,-0.015867703455760745,3.702963523349375 ,3.2144090603180757 ,58.43           ,0.03012151292144443    ,60.0,0.03086,0.16164383561643836  ,0.3600671599184246,0.12868056575291986  ,-0.01608427160575493 ,3.7087613368141135,3.2202068737828142
000651.SZ,2020-11-04,60.45,62.73,60.35,62.18,60.03    ,2.15  ,3.5815 ,910746.82 ,5636631.713 ,60.0,0.03086,0.1589041095890411   ,0.35946161665591414,0.10935665429677707  ,-0.03393473311884468 ,3.58362252955342  ,3.2601159144576464 ,60.19           ,-0.0026582488785511977 ,60.0,0.03086,0.1589041095890411   ,0.3600671599184246,0.10941392703987979  ,-0.034118846744146225,3.5893688911811488,3.2658622760853753
000651.SZ,2020-11-05,62.9 ,64.22,62.41,62.8 ,62.18    ,0.62  ,0.9971 ,695415.53 ,4394307.049 ,60.0,0.03086,0.15616438356164383  ,0.35946161665591414,0.3561916000544491   ,0.21414085406318395  ,4.8242393164905835,2.355780976133545  ,60.03           ,0.03581542562052305    ,60.0,0.03086,0.15616438356164383  ,0.3600671599184246,0.35583166970347513  ,0.2135416273084108   ,4.8298108507155035,2.361352510358465
000651.SZ,2020-11-06,63.49,66.5 ,63.0 ,66.38,62.8     ,3.58  ,5.7006 ,1085986.32,7118017.833 ,60.0,0.03086,0.15342465753424658  ,0.35946161665591414,0.42796700015398687  ,0.2871678269822098   ,5.196847401089769 ,2.113437762310774  ,62.18           ,0.009971051785139875   ,60.0,0.03086,0.15342465753424658  ,0.3600671599184246,0.4274842548542679   ,0.28644789365814927  ,5.202270350817095 ,2.1188607120380993
000651.SZ,2020-11-09,67.95,69.28,66.4 ,67.55,66.38    ,1.17  ,1.7626 ,932328.31 ,6316768.287 ,60.0,0.03086,0.14520547945205478  ,0.35946161665591414,0.8389323527848617   ,0.701956495958195    ,7.738677834244378 ,1.0904168615962107 ,62.8            ,0.057006369426751566   ,60.0,0.03086,0.14520547945205478  ,0.3600671599184246,0.837752030860878    ,0.7005454267071403   ,7.742977841697304 ,1.0947168690491367
000651.SZ,2020-11-10,67.3 ,67.3 ,65.35,65.86,67.55    ,-1.69 ,-2.5019,604278.72 ,3978080.905 ,60.0,0.03086,0.14246575342465753  ,0.35946161665591414,0.9738107323199158   ,0.8381332541498796   ,8.668153171876583 ,0.8549426085245884 ,66.38           ,0.017625790900873784   ,60.0,0.03086,0.14246575342465753  ,0.3600671599184246,0.9724013931740264   ,0.8364953549047379   ,8.67198946340151  ,0.858778900049515
000651.SZ,2020-11-11,65.71,66.86,64.57,65.81,65.86    ,-0.05 ,-0.0759,490630.11 ,3234013.896 ,60.0,0.03086,0.13972602739726028  ,0.35946161665591414,0.7928003080483601   ,0.6584337541304979   ,7.269523812329858 ,1.1513640852938067 ,67.55           ,-0.025018504811250893  ,60.0,0.03086,0.13972602739726028  ,0.3600671599184246,0.7916931768375363   ,0.657100271182349    ,7.273869136726752 ,1.1557094096907008
000651.SZ,2020-11-12,65.51,67.09,65.49,66.37,64.83    ,1.54  ,2.3754 ,515618.05 ,3416810.223 ,60.0,0.03086,0.136986301369863    ,0.35946161665591414,0.6802437638646607   ,0.5472010506446465   ,6.447199444752087 ,1.3640909810878696 ,65.86           ,-0.015639234740358353  ,60.0,0.03086,0.136986301369863    ,0.3600671599184246,0.6793236964753877   ,0.5460568616388127   ,6.451800155033368 ,1.3686916913691505
000651.SZ,2020-11-13,65.75,66.58,65.01,66.26,66.37    ,-0.11 ,-0.1657,445706.65 ,2930849.702 ,60.0,0.03086,0.13424657534246576  ,0.35946161665591414,0.8634153842719207   ,0.7317098176844599   ,7.6180715306876365,1.0000147574872358 ,64.83           ,0.02375443467530474    ,60.0,0.03086,0.13424657534246576  ,0.3600671599184246,0.8621850172074865   ,0.7302575815391928   ,7.622120356969788 ,1.004063583769387
000651.SZ,2020-11-16,67.52,67.99,65.6 ,66.8 ,66.26    ,0.54  ,0.815  ,402445.31 ,2676569.996 ,60.0,0.03086,0.12602739726027398  ,0.35946161665591414,0.8719781441213427   ,0.7443680565198232   ,7.443248587463948 ,0.9503494485681188 ,66.37           ,-0.001657375320174769  ,60.0,0.03086,0.12602739726027398  ,0.3600671599184246,0.8707264832512773   ,0.7429014257470061   ,7.447136076686007 ,0.9542369377901778
000651.SZ,2020-11-17,66.66,69.5 ,66.48,68.4 ,66.8     ,1.6   ,2.3952 ,608315.33 ,4167731.406 ,60.0,0.03086,0.1232876712328767   ,0.35946161665591414,0.9438494786430566   ,0.8176340786839049   ,7.856480453003691 ,0.828634713300815  ,66.26           ,0.008149713250829943   ,60.0,0.03086,0.1232876712328767   ,0.3600671599184246,0.9424746006002426   ,0.8160465802067275   ,7.860112298472977 ,0.832266558770101
000651.SZ,2020-11-18,68.1 ,68.5 ,65.99,66.69,68.4     ,-1.71 ,-2.5   ,524828.88 ,3521956.804 ,60.0,0.03086,0.12054794520547946  ,0.35946161665591414,1.1420727217531874   ,1.0172675939898228   ,9.192058375784725 ,0.5692664625473682 ,66.8            ,0.023952095808383363   ,60.0,0.03086,0.12054794520547946  ,0.3600671599184246,1.1403621078729442   ,1.0153467353970929   ,9.19504984064276  ,0.5722579274054027
000651.SZ,2020-11-19,66.7 ,68.34,66.7 ,67.9 ,66.69    ,1.21  ,1.8144 ,510613.52 ,3455112.114 ,60.0,0.03086,0.1178082191780822   ,0.35946161665591414,0.9479524236576737   ,0.8245736870568683   ,7.709094160513359 ,0.8013565010502361 ,68.4            ,-0.025000000000000116  ,60.0,0.03086,0.1178082191780822   ,0.3600671599184246,0.946565870904177    ,0.8229792924665137   ,7.712624835393953 ,0.8048871759308298
000651.SZ,2020-11-20,67.92,68.29,66.9 ,67.9 ,67.9     ,0.0   ,0.0    ,383513.03 ,2597069.37  ,60.0,0.03086,0.11506849315068493  ,0.35946161665591414,1.104489349927061    ,0.9825536891284575   ,8.707366168211074 ,0.5946831898670126 ,66.69           ,0.018143649722597213   ,60.0,0.03086,0.11506849315068493  ,0.3600671599184246,1.102837112122142    ,0.9806960404689855   ,8.710392401383729 ,0.5977094230396673
000651.SZ,2020-11-23,67.98,68.3 ,67.25,68.25,67.9     ,0.35  ,0.5155 ,462542.38 ,3142701.173 ,60.0,0.03086,0.10684931506849316  ,0.35946161665591414,1.1395048616702381   ,1.0220047188535781   ,8.630554290715743 ,0.533037920159245  ,67.9            ,0.0                    ,60.0,0.03086,0.10684931506849316  ,0.3600671599184246,1.1377862707783981   ,1.0200881891094942   ,8.633358282762124 ,0.5358419122056262
000651.SZ,2020-11-24,68.5 ,68.69,66.12,66.8 ,68.25    ,-1.45 ,-2.1245,503309.3  ,3371246.391 ,60.0,0.03086,0.10410958904109589  ,0.35946161665591414,1.1964744587216063   ,1.0804905103015054   ,8.912908654664847 ,0.47044867496812515,67.9            ,0.005154639175257648   ,60.0,0.03086,0.10410958904109589  ,0.3600671599184246,1.1946575071508916   ,1.0784781740352605   ,8.915511917841584 ,0.473051938144863
000651.SZ,2020-11-25,67.01,67.85,66.66,66.83,66.8     ,0.03  ,0.0449 ,331980.75 ,2232463.305 ,60.0,0.03086,0.10136986301369863  ,0.35946161665591414,1.0226152045300978   ,0.9081675351772545   ,7.63024698171597  ,0.6428438204045506 ,68.25           ,-0.021245421245421288  ,60.0,0.03086,0.10136986301369863  ,0.3600671599184246,1.0210880550980053   ,0.9064475890406587   ,7.633295195122322 ,0.6458920338109024
000651.SZ,2020-11-26,67.5 ,67.96,65.98,66.45,66.83    ,-0.38 ,-0.5686,366858.1  ,2445543.373 ,60.0,0.03086,0.09863013698630137  ,0.35946161665591414,1.0383813616516062   ,0.9254908760052113   ,7.627147388951208 ,0.6148014735867662 ,66.8            ,0.00044910179640720265 ,60.0,0.03086,0.09863013698630137  ,0.3600671599184246,1.0368250764700677   ,0.923744417325816    ,7.630107081338593 ,0.6177611659741515
000651.SZ,2020-11-27,66.46,67.32,66.02,66.66,66.45    ,0.21  ,0.316  ,270541.95 ,1800816.485 ,60.0,0.03086,0.0958904109589041   ,0.35946161665591414,0.999532917040756    ,0.8882213970679336   ,7.276594515785817 ,0.6493062739661823 ,66.83           ,-0.005686069130629889  ,60.0,0.03086,0.0958904109589041   ,0.3600671599184246,0.9980393076015167   ,0.8865402740310356   ,7.279613199656694 ,0.6523249578370596
000651.SZ,2020-11-30,67.28,68.17,66.59,66.64,66.66    ,-0.02 ,-0.03  ,434159.9  ,2923685.644 ,60.0,0.03086,0.08767123287671233  ,0.35946161665591414,1.0676097781587877   ,0.9611756075827763   ,7.366489781751426 ,0.5443771265147461 ,66.45           ,0.00316027088036108    ,60.0,0.03086,0.08767123287671233  ,0.3600671599184246,1.0659934710030363   ,0.9593800031337764   ,7.369188897496208 ,0.5470762422595286
000651.SZ,2020-12-01,66.2 ,67.2 ,65.84,67.2 ,66.64    ,0.56  ,0.8403 ,346929.92 ,2314401.714 ,60.0,0.03086,0.08493150684931507  ,0.35946161665591414,1.0793314350627616   ,0.974573497915333    ,7.320052400953578 ,0.5229991300145969 ,66.66           ,-0.00030003000300024037,60.0,0.03086,0.08493150684931507  ,0.3600671599184246,1.0776925936187467   ,0.9727581829339644   ,7.322675059666224 ,0.5256217887272427
000651.SZ,2020-12-02,67.88,69.79,67.2 ,69.53,67.2     ,2.33  ,3.4673 ,747601.01 ,5165669.002 ,60.0,0.03086,0.0821917808219178   ,0.35946161665591414,1.1758370600434551   ,1.0727826175163824   ,7.77894242270898  ,0.4269489638463213 ,66.64           ,0.00840336134453785    ,60.0,0.03086,0.0821917808219178   ,0.3600671599184246,1.1740330529132317   ,1.0708050065284658   ,7.78127627428654  ,0.4292828154238819
000651.SZ,2020-12-03,68.94,69.6 ,67.26,68.5 ,69.53    ,-1.03 ,-1.4814,552856.51 ,3780627.39  ,60.0,0.03086,0.07945205479452055  ,0.35946161665591414,1.529759290766616    ,1.4284369790394011   ,9.87762095846108  ,0.20068773948954544,67.2            ,0.03467261904761902    ,60.0,0.03086,0.07945205479452055  ,0.3600671599184246,1.527357159147853    ,1.4258641614826535   ,9.87909299378056  ,0.2021597748090258
000651.SZ,2020-12-04,68.5 ,69.08,67.86,69.0 ,68.5     ,0.5   ,0.7299 ,335793.71 ,2300729.107 ,60.0,0.03086,0.07671232876712329  ,0.35946161665591414,1.4043045088205823   ,1.3047444586853598   ,8.89983494827046  ,0.25796239704102675,69.53           ,-0.014813749460664478  ,60.0,0.03086,0.07671232876712329  ,0.3600671599184246,1.4021103947103002   ,1.3023826273146495   ,8.901547398171353 ,0.25967484694191967
000651.SZ,2020-12-07,68.73,68.95,67.8 ,68.0 ,69.0     ,-1.0  ,-1.4493,306142.71 ,2085425.3   ,60.0,0.03086,0.0684931506849315   ,0.35946161665591414,1.5551432635212865   ,1.4610678588159574   ,9.300508854036657 ,0.1738208735011071 ,68.5            ,0.0072992700729927005  ,60.0,0.03086,0.0684931506849315   ,0.3600671599184246,1.5526862446263667   ,1.458452362006157    ,9.301813202778348 ,0.17512522224279792
000651.SZ,2020-12-08,68.52,68.54,65.5 ,65.66,68.0     ,-2.34 ,-3.4412,570709.0  ,3785168.282 ,60.0,0.03086,0.06575342465753424  ,0.35946161665591414,1.4259920263919184   ,1.3338173308423664   ,8.346851640318654 ,0.22522603929088092,69.0            ,-0.014492753623188406  ,60.0,0.03086,0.06575342465753424  ,0.3600671599184246,1.423749008491804    ,1.331419036931469    ,8.348378008672391 ,0.2267524076446179
000651.SZ,2020-12-09,65.62,65.62,62.51,62.61,65.66    ,-3.05 ,-4.6451,729277.72 ,4629525.433 ,60.0,0.03086,0.06301369863013699  ,0.35946161665591414,1.0656856689755396   ,0.9754517106846958   ,6.229502096134503 ,0.45293930264637794,68.0            ,-0.034411764705882406  ,60.0,0.03086,0.06301369863013699  ,0.3600671599184246,1.0640453300228454   ,0.9736593650560148   ,6.231760711154571 ,0.455197917666446
000651.SZ,2020-12-10,63.01,63.78,62.73,62.83,62.61    ,0.22  ,0.3514 ,412852.01 ,2612063.567 ,60.0,0.03086,0.06027397260273973  ,0.35946161665591414,0.547697222522227    ,0.45944667035389836  ,3.7839093836264794,1.062409825746073  ,65.66           ,-0.04645141638745046   ,60.0,0.03086,0.06027397260273973  ,0.3600671599184246,0.5469246726898728   ,0.45852545505963616  ,3.787106199366228 ,1.0656066414858216
000651.SZ,2020-12-11,63.5 ,63.99,62.88,63.8 ,62.83    ,0.97  ,1.5438 ,398575.93 ,2528210.705 ,60.0,0.03086,0.057534246575342465 ,0.35946161665591414,0.5982344064040531   ,0.512012873784898    ,3.894996896607047 ,0.9585610024386284 ,62.61           ,0.0035138156843954457  ,60.0,0.03086,0.057534246575342465 ,0.3600671599184246,0.5973734504387422   ,0.5110066704114032   ,3.8980418718607552,0.9616059776923365
000651.SZ,2020-12-14,63.8 ,63.99,62.51,62.76,63.8     ,-1.04 ,-1.6301,308172.78 ,1936741.053 ,60.0,0.03086,0.049315068493150684 ,0.35946161665591414,0.8282622798285605   ,0.748436651896552    ,4.49647484376775  ,0.6052325097228461 ,62.83           ,0.015438484800254637   ,60.0,0.03086,0.049315068493150684 ,0.3600671599184246,0.8270037089067526   ,0.7470436080048076   ,4.498904949312184 ,0.6076626152672802
000651.SZ,2020-12-15,62.0 ,62.1 ,60.6 ,60.99,62.76    ,-1.77 ,-2.8203,759613.21 ,4637048.624 ,60.0,0.03086,0.04657534246575343  ,0.35946161665591414,0.6370447290188959   ,0.5594681629443357   ,3.6505090463796535,0.8043320888257881 ,63.8            ,-0.01630094043887146   ,60.0,0.03086,0.04657534246575343  ,0.3600671599184246,0.6361039528335384   ,0.5583967025225021   ,3.6531809597465   ,0.8070040021926346
000651.SZ,2020-12-16,61.0 ,61.78,60.5 ,61.03,60.99    ,0.04  ,0.0656 ,670908.74 ,4099386.911 ,60.0,0.03086,0.043835616438356165 ,0.35946161665591414,0.273054623581899    ,0.19779429981763572  ,2.400276270673082 ,1.3291651178955348 ,62.76           ,-0.02820267686424468   ,60.0,0.03086,0.043835616438356165 ,0.3600671599184246,0.27272208945256826  ,0.19733498335640043  ,2.403248326160103 ,1.3321371733825558
000651.SZ,2020-12-17,61.17,61.86,60.11,61.61,61.03    ,0.58  ,0.9504 ,523707.03 ,3210819.764 ,60.0,0.03086,0.0410958904109589   ,0.35946161665591414,0.28741753438931994  ,0.2145470392470274   ,2.365814048442502 ,1.2597691287627626 ,60.99           ,0.0006558452205279415  ,60.0,0.03086,0.0410958904109589   ,0.3600671599184246,0.28705682294048396  ,0.21406357133317655  ,2.368682067588473 ,1.262637147908734
000651.SZ,2020-12-18,61.63,62.01,61.06,61.37,61.61    ,-0.24 ,-0.3895,356066.23 ,2189618.946 ,60.0,0.03086,0.038356164383561646 ,0.35946161665591414,0.42814676043891814  ,0.35774717385302957  ,2.6768766081001587,0.9958983498759366 ,61.03           ,0.009503522857610983   ,60.0,0.03086,0.038356164383561646 ,0.3600671599184246,0.42754521853780336  ,0.35702703793974405  ,2.679536566150631 ,0.9985583079264089
000651.SZ,2020-12-21,61.11,61.13,60.2 ,60.7 ,61.37    ,-0.67 ,-1.0917,486881.61 ,2950573.699 ,60.0,0.03086,0.030136986301369864 ,0.35946161665591414,0.4078938425339369   ,0.3454912786522546   ,2.328532949555921 ,0.90275724620669   ,61.61           ,-0.0038954715143645837 ,60.0,0.03086,0.030136986301369864 ,0.3600671599184246,0.40731290066735815  ,0.3448052144294324   ,2.3309015093294647,0.9051258059802336
000651.SZ,2020-12-22,60.6 ,60.97,59.88,60.11,60.7     ,-0.59 ,-0.972 ,443348.56 ,2670818.609 ,60.0,0.03086,0.0273972602739726   ,0.35946161665591414,0.23890769058656178  ,0.17940918045236948  ,1.8382294443049432,1.087522116204255  ,61.37           ,-0.010917386345119677  ,60.0,0.03086,0.0273972602739726   ,0.3600671599184246,0.23860605332086776  ,0.17900731295270403  ,1.8405883960942333,1.0898810679935451
000651.SZ,2020-12-23,59.9 ,60.58,59.65,60.15,60.11    ,0.04  ,0.0665 ,416343.89 ,2505514.94  ,60.0,0.03086,0.024657534246575342 ,0.35946161665591414,0.07415361942218475  ,0.017708376598987274 ,1.4308932440258744,1.2752547197125779 ,60.7            ,-0.009719934102141736  ,60.0,0.03086,0.024657534246575342 ,0.3600671599184246,0.07412391830039443  ,0.01758358872826856  ,1.4331672061734793,1.2775286818601828
000651.SZ,2020-12-24,60.79,61.13,59.85,60.06,60.15    ,-0.09 ,-0.1496,300922.12 ,1816649.657 ,60.0,0.03086,0.021917808219178082 ,0.35946161665591414,0.0862372078190606   ,0.033020122531054935 ,1.372393762975733 ,1.181824471024882  ,60.11           ,0.0006654466810846639  ,60.0,0.03086,0.021917808219178082 ,0.3600671599184246,0.08618175158233105  ,0.03287501764770106  ,1.374537026543571 ,1.18396773459272
